00037	24:16	R	csc_tst_pat_err_n	8:0	x-x	x-x
00037	34:25	R	spy_current_addr	9:0	x-x	x-x
00038	31:0	R	abs_time_cnt	31:0	x-x	x-x
00039	5:0	R	core_fpga_fw_sec	5:0	x-x	x-x
00039	11:6	R	core_fpga_fw_min	5:0	x-x	x-x
00039	16:12	R	core_fpga_fw_hour	4:0	x-x	x-x
00039	22:17	R	core_fpga_fw_year	5:0	x-x	x-x
00039	26:23	R	core_fpga_fw_month	3:0	x-x	x-x
00039	31:27	R	core_fpga_fw_day	4:0	x-x	x-x
0000a	31:0	R/W	ptlut_clk_config_word	31:0	x-x	x-x
0000b	4:0	R/W	ptlut_db_inp_del[0]	4:0	x-x	x-x
0000b	9:5	R/W	ptlut_db_inp_del[1]	4:0	x-x	x-x
0000b	14:10	R/W	ptlut_db_inp_del[2]	4:0	x-x	x-x
0000b	19:15	R/W	ptlut_db_inp_del[3]	4:0	x-x	x-x
0000b	24:20	R/W	ptlut_db_inp_del[4]	4:0	x-x	x-x
0000b	29:25	R/W	ptlut_db_inp_del[5]	4:0	x-x	x-x
0000b	34:30	R/W	ptlut_db_inp_del[6]	4:0	x-x	x-x
0000b	39:35	R/W	ptlut_db_inp_del[7]	4:0	x-x	x-x
0000b	44:40	R/W	ptlut_db_inp_del[8]	4:0	x-x	x-x
0000b	49:45	R/W	ptlut_db_inp_del[9]	4:0	x-x	x-x
0000b	54:50	R/W	ptlut_db_inp_del[10]	4:0	x-x	x-x
0000b	59:55	R/W	ptlut_db_inp_del[11]	4:0	x-x	x-x
0000c	4:0	R/W	ptlut_db_inp_del[12]	4:0	x-x	x-x
0000c	9:5	R/W	ptlut_db_inp_del[13]	4:0	x-x	x-x
0000c	14:10	R/W	ptlut_db_inp_del[14]	4:0	x-x	x-x
0000c	19:15	R/W	ptlut_db_inp_del[15]	4:0	x-x	x-x
0000c	24:20	R/W	ptlut_db_inp_del[16]	4:0	x-x	x-x
0000c	29:25	R/W	ptlut_db_inp_del[17]	4:0	x-x	x-x
0000c	34:30	R/W	ptlut_db_inp_del[18]	4:0	x-x	x-x
0000c	39:35	R/W	ptlut_db_inp_del[19]	4:0	x-x	x-x
0000c	44:40	R/W	ptlut_db_inp_del[20]	4:0	x-x	x-x
0000c	49:45	R/W	ptlut_db_inp_del[21]	4:0	x-x	x-x
0000c	54:50	R/W	ptlut_db_inp_del[22]	4:0	x-x	x-x
0000c	59:55	R/W	ptlut_db_inp_del[23]	4:0	x-x	x-x
0000d	4:0	R/W	ptlut_db_inp_del[24]	4:0	x-x	x-x
0000d	9:5	R/W	ptlut_db_inp_del[25]	4:0	x-x	x-x
0000d	14:10	R/W	ptlut_db_inp_del[26]	4:0	x-x	x-x
0000d	19:15	R/W	ptlut_db_inp_del[27]	4:0	x-x	x-x
0000d	24:20	R/W	ptlut_db_inp_del[28]	4:0	x-x	x-x
0000d	29:25	R/W	ptlut_db_inp_del[29]	4:0	x-x	x-x
0000d	34:30	R/W	ptlut_db_inp_del[30]	4:0	x-x	x-x
0000d	39:35	R/W	ptlut_db_inp_del[31]	4:0	x-x	x-x
0000d	44:40	R/W	ptlut_db_inp_del[32]	4:0	x-x	x-x
0000d	49:45	R/W	ptlut_db_inp_del[33]	4:0	x-x	x-x
0000d	54:50	R/W	ptlut_db_inp_del[34]	4:0	x-x	x-x
0000d	59:55	R/W	ptlut_db_inp_del[35]	4:0	x-x	x-x
0000e	4:0	R/W	ptlut_db_inp_del[36]	4:0	x-x	x-x
0000e	9:5	R/W	ptlut_db_inp_del[37]	4:0	x-x	x-x
0000e	14:10	R/W	ptlut_db_inp_del[38]	4:0	x-x	x-x
0000e	19:15	R/W	ptlut_db_inp_del[39]	4:0	x-x	x-x
0000e	24:20	R/W	ptlut_db_inp_del[40]	4:0	x-x	x-x
0000e	29:25	R/W	ptlut_db_inp_del[41]	4:0	x-x	x-x
0000e	34:30	R/W	ptlut_db_inp_del[42]	4:0	x-x	x-x
0000e	39:35	R/W	ptlut_db_inp_del[43]	4:0	x-x	x-x
0000e	44:40	R/W	ptlut_db_inp_del[44]	4:0	x-x	x-x
0000e	49:45	R/W	ptlut_db_inp_del[45]	4:0	x-x	x-x
0000e	54:50	R/W	ptlut_db_inp_del[46]	4:0	x-x	x-x
0000e	59:55	R/W	ptlut_db_inp_del[47]	4:0	x-x	x-x
0000f	4:0	R/W	ptlut_db_inp_del[48]	4:0	x-x	x-x
0000f	9:5	R/W	ptlut_db_inp_del[49]	4:0	x-x	x-x
0000f	14:10	R/W	ptlut_db_inp_del[50]	4:0	x-x	x-x
